code,name,pre_close,price,PI,change,time
600149,ST坊展,5.27,5.52,3.880223661,4.74,9:51
600877,ST嘉陵,4.73,4.96,3.638959957,4.86,9:51
603683,晶华新材,20.17,20.4,4.303278689,1.14,9:51
603939,益丰药房,53.94,55.21,3.150289017,2.35,9:51
661,长春高新,208.21,216.5,4.116915423,3.98,9:51
600201,生物股份,15.57,15.98,4.051029543,2.63,9:51
600436,片仔癀,103.89,106.95,3.611111111,2.95,9:51
2714,牧原股份,24.38,25.2,3.61770073,3.36,9:51
300676,华大基因,75.01,75.9,3.348623853,1.19,9:51
600761,安徽合力,9.79,9.9,3.363930886,1.12,9:51
300529,健帆生物,42.81,44.28,4.262101535,3.43,9:51
300507,苏奥传感,21.25,21.49,3.221153846,1.13,9:51
603883,老百姓,68.28,69.13,4.113924051,1.24,9:51
2919,名臣健康,32,33.09,3.899018233,3.41,9:51
600809,山西汾酒,51.63,53,4.240740741,2.65,9:51
910,大亚圣象,13.31,13.53,3.533834586,1.65,9:51
603650,彤程新材,31.81,32.26,3.265765766,1.41,9:51
603337,杰克股份,35.43,36.17,3.548895899,2.09,9:51
2368,太极股份,32.79,34.24,3.444863336,4.42,9:52
5,世纪星源,3.06,3.13,3.022943365,2.29,9:52
2594,比亚迪,39.25,40.63,3.217317487,3.52,9:52
2319,乐通股份,15.8,16.03,3.35589942,1.46,9:52
600877,ST嘉陵,4.73,4.96,3.422929402,4.86,9:52
600986,科达股份,5.56,6.11,3.87409201,9.89,9:52
603683,晶华新材,20.17,20.42,3.847858198,1.24,9:52
2696,百洋股份,10.31,10.59,3.620437956,2.72,9:52
603659,璞泰来,48.4,49.85,3.209219858,3,9:52
600201,生物股份,15.57,15.99,3.692307692,2.7,9:52
603160,汇顶科技,74.52,76.28,3.085106383,2.36,9:52
651,格力电器,40.36,40.92,3.161196911,1.39,9:52
697,炼石有色,16.17,16.7,3.040322581,3.28,9:52
600741,华域汽车,20.97,21.28,3.6796875,1.48,9:52
300676,华大基因,75.01,75.9,3.214285714,1.19,9:52
300689,澄天伟业,34.14,34.97,3.064516129,2.43,9:52
603777,来伊份,12.89,13.25,3.164876816,2.79,9:52
603337,杰克股份,35.43,36.17,3.289473684,2.09,9:52
635,英 力 特,11.94,13.04,3.811868687,9.21,9:53
2319,乐通股份,15.8,16.02,3.311068702,1.39,9:53
600877,ST嘉陵,4.73,4.97,3.719436656,5.07,9:53
300435,中泰股份,10.35,11.13,3.20754717,7.54,9:53
895,双汇发展,23.9,24.16,3.368953881,1.09,9:53
603683,晶华新材,20.17,20.42,3.628133705,1.24,9:53
2696,百洋股份,10.31,10.58,4.146853147,2.62,9:53
603939,益丰药房,53.94,55.62,3.093220339,3.11,9:53
2365,永安药业,15.75,15.95,3.20970696,1.27,9:53
600201,生物股份,15.57,15.97,3.165104542,2.57,9:53
603716,塞力斯,17.09,17.28,3.135964912,1.11,9:53
600741,华域汽车,20.97,21.28,3.242343542,1.48,9:53
300529,健帆生物,42.81,44.2,3.152542373,3.25,9:53
603811,诚意药业,27.76,28.19,3.256351039,1.55,9:53
300323,华灿光电,12.46,12.67,3.834080717,1.69,9:53
603043,广州酒家,24.18,24.8,4.048811014,2.56,9:53
603777,来伊份,12.89,13.26,3.067765568,2.87,9:53
603337,杰克股份,35.43,36.19,3.057065217,2.15,9:53
600009,上海机场,58.21,58.82,3.22761194,1.05,9:54
2848,高斯贝尔,10.57,10.69,3.597285068,1.14,9:54
600877,ST嘉陵,4.73,4.97,3.573131685,5.07,9:54
603076,乐惠国际,41.46,42.13,3.293650794,1.62,9:54
300616,尚品宅配,89,92.91,4.022988506,4.39,9:54
300435,中泰股份,10.35,11.11,3.470350404,7.34,9:54
895,双汇发展,23.9,24.18,3.391812865,1.17,9:54
2696,百洋股份,10.31,10.59,4.176056338,2.72,9:54
732,泰禾集团,16.39,16.94,3.221378505,3.36,9:54
600201,生物股份,15.57,16.04,4.101761252,3.02,9:54
697,炼石有色,16.17,16.71,3.272569444,3.34,9:54
600741,华域汽车,20.97,21.28,3.217105263,1.48,9:54
600761,安徽合力,9.79,9.91,3.237851662,1.23,9:54
300316,晶盛机电,13.14,13.29,3.236871824,1.14,9:54
2268,卫 士 通,18.26,19.06,4.301369863,4.38,9:54
568,泸州老窖,48.79,49.53,3.676470588,1.52,9:54
2919,名臣健康,32,33.15,3.976377953,3.59,9:54
603043,广州酒家,24.18,24.83,4.234527687,2.69,9:54
2327,富安娜,8.34,8.54,3.67743106,2.4,9:55
600877,ST嘉陵,4.73,4.96,3.425670075,4.86,9:55
603076,乐惠国际,41.46,42.13,3.786407767,1.62,9:55
300616,尚品宅配,89,92.96,3.396946565,4.45,9:55
2466,天齐锂业,40.31,40.8,3.576826196,1.22,9:55
895,双汇发展,23.9,24.19,3.671617162,1.21,9:55
2696,百洋股份,10.31,10.58,3.496462264,2.62,9:55
603659,璞泰来,48.4,50.08,3.577075099,3.47,9:55
600872,中炬高新,27.15,27.45,4.051863857,1.1,9:55
600600,青岛啤酒,38.74,39.42,4.25698324,1.76,9:55
600741,华域汽车,20.97,21.29,4.04342723,1.53,9:55
2278,神开股份,9.37,9.57,3.562801932,2.13,9:55
568,泸州老窖,48.79,49.5,3.986754967,1.46,9:55
603883,老百姓,68.28,69,3.616714697,1.05,9:55
938,紫光股份,43.8,44.48,3.951935915,1.55,9:55
603301,振德医疗,40.46,42.28,3.780991736,4.5,9:55
603043,广州酒家,24.18,24.99,4.215076072,3.35,9:55
603337,杰克股份,35.43,36.18,3.461538462,2.12,9:55
600877,ST嘉陵,4.73,4.96,3.551963048,4.86,9:56
600641,万业企业,11.68,12.84,3.831858407,9.93,9:56
300616,尚品宅配,89,92.93,4.103773585,4.42,9:56
2372,伟星新材,16.72,17.25,3.414948454,3.17,9:56
300659,中孚信息,19.73,20.2,3.469101124,2.38,9:56
2696,百洋股份,10.31,10.58,3.463785047,2.62,9:56
600455,博通股份,20.79,21.94,3.248407643,5.53,9:56
603655,朗博科技,18.64,18.88,3.1875,1.29,9:56
697,炼石有色,16.17,16.69,3.158995816,3.22,9:56
603369,今世缘,18.65,18.93,4.513054289,1.5,9:56
2278,神开股份,9.37,9.58,3.811074919,2.24,9:56
600570,恒生电子,48.97,50.3,3.952464789,2.72,9:56
600486,扬农化工,50.32,52,3.759398496,3.34,9:56
300668,杰恩设计,19.95,20.47,3.117048346,2.61,9:56
2864,盘龙药业,42.23,43.46,3.371559633,2.91,9:56
2024,苏宁易购,12.32,12.56,3.199111155,1.95,9:56
603337,杰克股份,35.43,36.2,3.240343348,2.17,9:56
603486,科沃斯,49.8,50.59,4.023809524,1.59,9:56
635,英 力 特,11.94,13.12,2.925569801,9.88,9:57
798,中水渔业,6.68,6.82,3.061607814,2.1,9:57
600763,通策医疗,52.07,52.91,4.033333333,1.61,9:57
2319,乐通股份,15.8,16,3.569958848,1.27,9:57
600877,ST嘉陵,4.73,4.97,3.410308109,5.07,9:57
600306,商业城,6.75,6.9,2.792022792,2.22,9:57
300616,尚品宅配,89,92.82,4.314516129,4.29,9:57
600276,恒瑞医药,67.05,70.11,3.344155844,4.56,9:57
2677,浙江美大,15.35,15.54,3.407821229,1.24,9:57
2299,圣农发展,16.61,17.16,3.171745152,3.31,9:57
2696,百洋股份,10.31,10.58,4.061643836,2.62,9:57
600735,新华锦,5.59,5.67,2.912205567,1.43,9:57
300721,怡达股份,27.66,28.3,3.006535948,2.31,9:57
710,贝瑞基因,41.3,42.32,3.453608247,2.47,9:57
300427,红相股份,12.95,13.19,2.865064695,1.85,9:57
2737,葵花药业,19.24,20.14,3.379204893,4.68,9:57
603337,杰克股份,35.43,36.2,3.268398268,2.17,9:57
636,风华高科,16.27,16.58,3.073882225,1.91,9:57
2319,乐通股份,15.8,16.01,3.788209607,1.33,9:58
600877,ST嘉陵,4.73,4.96,3.320672117,4.86,9:58
600306,商业城,6.75,6.96,2.748948107,3.11,9:58
2661,克明面业,12.73,12.86,3.635724332,1.02,9:58
300616,尚品宅配,89,92.7,3.876811594,4.16,9:58
300122,智飞生物,39.74,40.58,3.279773157,2.11,9:58
300678,中科信息,22.43,22.85,3.209134615,1.87,9:58
2677,浙江美大,15.35,15.52,2.843137255,1.11,9:58
2299,圣农发展,16.61,17.14,2.888813097,3.19,9:58
2696,百洋股份,10.31,10.56,3.187702265,2.42,9:58
603939,益丰药房,53.94,55.41,3.062880325,2.73,9:58
732,泰禾集团,16.39,16.88,2.799470549,2.99,9:58
300721,怡达股份,27.66,28.3,3.309352518,2.31,9:58
300427,红相股份,12.95,13.2,3.063241107,1.93,9:58
2737,葵花药业,19.24,20.16,3.046979866,4.78,9:58
600345,长江通信,24.57,25.28,2.948084054,2.89,9:58
300612,宣亚国际,18.01,18.24,3.685446009,1.28,9:58
300384,三联虹普,34.91,36.05,3.424170616,3.27,9:58
2319,乐通股份,15.8,16,3.401960784,1.27,9:59
600877,ST嘉陵,4.73,4.96,3.19010331,4.86,9:59
600641,万业企业,11.68,12.75,4.088707902,9.16,9:59
2661,克明面业,12.73,12.86,3.270440252,1.02,9:59
2422,科伦药业,28.25,29.42,3.253012048,4.14,9:59
300616,尚品宅配,89,92.99,3.821428571,4.48,9:59
659,珠海中富,2.29,2.48,4.466011005,8.3,9:59
300122,智飞生物,39.74,40.58,3.273809524,2.11,9:59
300678,中科信息,22.43,22.78,2.908847185,1.56,9:59
2299,圣农发展,16.61,17.15,2.852233677,3.25,9:59
600702,舍得酒业,28.27,28.65,4.222821204,1.34,9:59
300696,爱乐达,25.6,26.39,2.872596154,3.09,9:59
603387,基蛋生物,43.83,44.6,3.066914498,1.76,9:59
603883,老百姓,68.28,69,2.951807229,1.05,9:59
603499,翔港科技,22.52,23.12,3.829787234,2.66,9:59
2024,苏宁易购,12.32,12.55,2.807620502,1.87,9:59
636,风华高科,16.27,16.55,3.163161119,1.72,9:59
2618,丹邦科技,16.39,18,4.300480769,9.82,9:59
2319,乐通股份,15.8,15.99,3.47,1.2,10:00
600877,ST嘉陵,4.73,4.96,3.273378863,4.86,10:00
600641,万业企业,11.68,12.78,2.921527041,9.42,10:00
2661,克明面业,12.73,12.86,3.269961977,1.02,10:00
600272,开开实业,7.71,7.79,3.449895616,1.04,10:00
300283,温州宏丰,4.74,4.9,3.034659315,3.38,10:00
2299,圣农发展,16.61,17.18,3.689776733,3.43,10:00
300685,艾德生物,52.16,52.96,3.564954683,1.53,10:00
603939,益丰药房,53.94,55.79,2.822429907,3.43,10:00
600735,新华锦,5.59,5.68,3.001937984,1.61,10:00
603716,塞力斯,17.09,17.35,3.591549296,1.52,10:00
603010,万盛股份,15.2,15.36,2.862637363,1.05,10:00
600761,安徽合力,9.79,9.91,2.872050817,1.23,10:00
603881,数据港,33.99,34.65,3.068535826,1.94,10:00
603499,翔港科技,22.52,23.1,3.896103896,2.58,10:00
2741,光华科技,14.7,15.07,3.653846154,2.52,10:00
300584,海辰药业,31.8,33.3,2.989821883,4.72,10:00
2618,丹邦科技,16.39,18.01,3.553291536,9.88,10:00
600877,ST嘉陵,4.73,4.97,3.64860697,5.07,10:01
600641,万业企业,11.68,12.8,4.128659227,9.59,10:01
300678,中科信息,22.43,22.79,2.726269316,1.6,10:01
300283,温州宏丰,4.74,4.91,2.860044313,3.59,10:01
300338,开元股份,10.2,10.32,3.296622614,1.18,10:01
300649,杭州园林,27.44,27.77,2.773722628,1.2,10:01
603716,塞力斯,17.09,17.35,3.053892216,1.52,10:01
300003,乐普医疗,31.96,32.85,2.857142857,2.78,10:01
603881,数据港,33.99,34.66,3.250825083,1.97,10:01
300507,苏奥传感,21.25,21.51,3.272980501,1.22,10:01
963,华东医药,42.45,44.1,2.853598015,3.89,10:01
603499,翔港科技,22.52,23.14,3.516483516,2.75,10:01
300427,红相股份,12.95,13.19,2.770642202,1.85,10:01
2741,光华科技,14.7,15.09,3.374792703,2.65,10:01
603329,上海雅仕,22.23,22.6,3.213751868,1.66,10:01
603605,珀莱雅,40.12,41.6,3.65990991,3.69,10:01
636,风华高科,16.27,16.58,2.783583508,1.91,10:01
2618,丹邦科技,16.39,18.01,3.530028849,9.88,10:01
736,中交地产,10.75,10.96,3.915441176,1.95,10:02
600877,ST嘉陵,4.73,4.97,3.233157586,5.07,10:02
600641,万业企业,11.68,12.82,4.288096562,9.76,10:02
600585,海螺水泥,38.42,39,2.958840823,1.51,10:02
600258,首旅酒店,20.09,20.3,3.920187793,1.05,10:02
300685,艾德生物,52.16,52.95,3.373493976,1.51,10:02
603288,海天味业,67.89,69.85,3.526570048,2.89,10:02
300338,开元股份,10.2,10.32,3.148667602,1.18,10:02
600436,片仔癀,103.89,107.29,2.89017341,3.27,10:02
2507,涪陵榨菜,26.26,26.95,4.042407661,2.63,10:02
300647,超频三,18.41,20,3.450586265,8.64,10:02
938,紫光股份,43.8,44.26,2.923553719,1.05,10:02
710,贝瑞基因,41.3,42.28,2.928994083,2.37,10:02
603499,翔港科技,22.52,23.14,3.394039735,2.75,10:02
300456,耐威科技,24.82,25.47,4.17539267,2.62,10:02
603605,珀莱雅,40.12,41.77,4.315789474,4.11,10:02
600990,四创电子,34.79,35.69,3.27510917,2.59,10:02
2618,丹邦科技,16.39,18.03,2.905405405,10.01,10:02
736,中交地产,10.75,10.96,3.915441176,1.95,10:04
600585,海螺水泥,38.42,39,2.958840823,1.51,10:04
600276,恒瑞医药,67.05,70.2,2.844036697,4.7,10:04
600258,首旅酒店,20.09,20.3,3.920187793,1.05,10:04
300685,艾德生物,52.16,52.95,3.373493976,1.51,10:04
603288,海天味业,67.89,69.85,3.526570048,2.89,10:04
300338,开元股份,10.2,10.32,3.148667602,1.18,10:04
880,潍柴重机,7.64,7.79,2.863590772,1.96,10:04
600436,片仔癀,103.89,107.29,2.89017341,3.27,10:04
603716,塞力斯,17.09,17.34,2.868391451,1.46,10:04
2507,涪陵榨菜,26.26,26.95,4.042407661,2.63,10:04
300647,超频三,18.41,20,3.450586265,8.64,10:04
938,紫光股份,43.8,44.26,2.923553719,1.05,10:04
710,贝瑞基因,41.3,42.28,2.928994083,2.37,10:04
603499,翔港科技,22.52,23.14,3.394039735,2.75,10:04
300456,耐威科技,24.82,25.47,4.17539267,2.62,10:04
603605,珀莱雅,40.12,41.77,4.315789474,4.11,10:04
600990,四创电子,34.79,35.69,3.27510917,2.59,10:04
2319,乐通股份,15.8,15.96,2.960750853,1.01,10:05
300487,蓝晓科技,30.28,30.8,2.818336163,1.72,10:05
600641,万业企业,11.68,12.8,3.579274273,9.59,10:05
2907,华森制药,24.06,24.72,2.929515419,2.74,10:05
603108,润达医疗,10.12,10.45,3.065603924,3.26,10:05
600521,华海药业,18.66,20.18,2.961335677,8.15,10:05
300161,华中数控,11.5,11.62,2.874449339,1.04,10:05
603595,东尼电子,58.96,60.08,3,1.9,10:05
600085,同仁堂,31.35,32.1,2.913247362,2.39,10:05
600329,中新药业,17.61,19.01,2.92997543,7.95,10:05
300507,苏奥传感,21.25,21.58,3.492753623,1.55,10:05
2850,科达利,23.69,24.08,3.184079602,1.65,10:05
2008,大族激光,42.09,44.17,3.049180328,4.94,10:05
603499,翔港科技,22.52,23.14,3.242424242,2.75,10:05
300722,新余国科,35.93,36.95,2.959183673,2.84,10:05
2243,通产丽星,7.8,8.02,2.902460078,2.82,10:05
2741,光华科技,14.7,15.08,3.017241379,2.59,10:05
300469,信息发展,20.88,21.41,4.024390244,2.54,10:05
603970,中农立华,18.54,18.76,3.043912176,1.19,10:06
736,中交地产,10.75,10.99,3.141683778,2.23,10:06
2319,乐通股份,15.8,16,3.072289157,1.27,10:06
2327,富安娜,8.34,8.56,3.448275862,2.64,10:06
300616,尚品宅配,89,92.85,3.178294574,4.33,10:06
603089,正裕工业,18.59,18.78,3.522099448,1.02,10:06
600276,恒瑞医药,67.05,70.12,3.186157518,4.58,10:06
603288,海天味业,67.89,70.17,2.954545455,3.36,10:06
300519,新光药业,18.5,19.04,3.409669211,2.92,10:06
600741,华域汽车,20.97,21.36,3.833458365,1.86,10:06
601336,XD新华保,44.36,44.9,3.659286593,1.22,10:06
600315,上海家化,34.67,35.1,3.003442341,1.24,10:06
300507,苏奥传感,21.25,21.61,2.9,1.69,10:06
603811,诚意药业,27.76,28.53,3.034090909,2.77,10:06
603499,翔港科技,22.52,23.12,3.539823009,2.66,10:06
300586,美联新材,13.45,13.93,3.33573487,3.57,10:06
2741,光华科技,14.7,15.06,2.921259843,2.45,10:06
300688,创业黑马,45.67,47.91,3.565217391,4.9,10:06
2915,中欣氟材,30.1,30.55,3.259911894,1.5,10:07
603970,中农立华,18.54,18.75,3.522012579,1.13,10:07
736,中交地产,10.75,10.99,3.11,2.23,10:07
2319,乐通股份,15.8,16.01,3.148148148,1.33,10:07
2327,富安娜,8.34,8.58,3.806732224,2.88,10:07
603085,天成自控,13.41,14,3.295932679,4.4,10:07
600585,海螺水泥,38.42,38.91,3.178267045,1.28,10:07
603089,正裕工业,18.59,18.8,3.464673913,1.13,10:07
661,长春高新,208.21,213.66,3.103448276,2.62,10:07
300573,兴齐眼药,16.77,17,3.042328042,1.37,10:07
600560,金自天正,8.61,8.93,2.882462687,3.72,10:07
300091,金通灵,9.84,10.07,2.839090143,2.34,10:07
300519,新光药业,18.5,18.99,3.778409091,2.65,10:07
300348,长亮科技,29.4,29.79,3.792517007,1.33,10:07
600741,华域汽车,20.97,21.38,3.614072495,1.96,10:07
300529,健帆生物,42.81,44.58,2.846441948,4.13,10:07
2008,大族激光,42.09,43.97,2.880503145,4.47,10:07
300604,长川科技,37.59,40.98,4.745901639,9.02,10:07
736,中交地产,10.75,11,3.650234742,2.33,10:08
2319,乐通股份,15.8,15.96,3.046075085,1.01,10:08
2327,富安娜,8.34,8.59,4.122308005,3,10:08
603085,天成自控,13.41,13.94,3.179122183,3.95,10:08
2907,华森制药,24.06,24.65,3.933054393,2.45,10:08
300031,宝通科技,13.31,13.48,4.314840499,1.28,10:08
603089,正裕工业,18.59,18.79,3.436657682,1.08,10:08
603939,益丰药房,53.94,56.24,4.121779859,4.26,10:08
732,泰禾集团,16.39,16.8,3.140223831,2.5,10:08
600702,舍得酒业,28.27,28.64,3.248407643,1.31,10:08
300662,科锐国际,22.22,22.89,3.490338164,3.02,10:08
600741,华域汽车,20.97,21.35,3.39309429,1.81,10:08
600570,恒生电子,48.97,50.07,4.161272923,2.25,10:08
300633,开立医疗,28.89,30.66,3.434782609,6.13,10:08
600566,济川药业,43.4,44.72,3.45703125,3.04,10:08
300507,苏奥传感,21.25,21.56,3.264094955,1.46,10:08
300400,劲拓股份,16.04,16.41,3.629970902,2.31,10:08
603499,翔港科技,22.52,23.11,3.546099291,2.62,10:08
736,中交地产,10.75,11,3.558352403,2.33,10:09
2327,富安娜,8.34,8.58,3.746701847,2.88,10:09
300031,宝通科技,13.31,13.5,4.155749636,1.43,10:09
603568,伟明环保,25.97,26.47,2.999067164,1.93,10:09
300122,智飞生物,39.74,40.87,2.761133603,2.84,10:09
603939,益丰药房,53.94,56.28,3.733333333,4.34,10:09
603368,柳药股份,32.73,33.3,3.92578125,1.74,10:09
600645,中源协和,20.98,21.24,3.125,1.24,10:09
2032,苏 泊 尔,49.8,51.39,3.469387755,3.19,10:09
2714,牧原股份,24.38,25.38,2.889597449,4.1,10:09
600741,华域汽车,20.97,21.34,3.070701019,1.76,10:09
300373,扬杰科技,28.26,28.8,3.375527426,1.91,10:09
603937,丽岛新材,16.26,16.47,2.780612245,1.29,10:09
300507,苏奥传感,21.25,21.48,3.142857143,1.08,10:09
603387,基蛋生物,43.83,45.05,3.653846154,2.78,10:09
300400,劲拓股份,16.04,16.33,3.448046181,1.81,10:09
938,紫光股份,43.8,44.55,3.253968254,1.71,10:09
2741,光华科技,14.7,15.05,2.740029542,2.38,10:09
736,中交地产,10.75,11,3.432671082,2.33,10:10
2327,富安娜,8.34,8.58,3.095017023,2.88,10:10
2811,亚泰国际,14.42,14.58,3.108504399,1.11,10:10
300031,宝通科技,13.31,13.5,3.272900763,1.43,10:10
603568,伟明环保,25.97,26.48,3.333333333,1.96,10:10
300122,智飞生物,39.74,40.92,3.176144244,2.97,10:10
600521,华海药业,18.66,20,3.02118003,7.18,10:10
603288,海天味业,67.89,69.22,3.536585366,1.96,10:10
300705,九典制药,20.24,20.8,3.375,2.77,10:10
603690,至纯科技,21.55,22.71,2.842809365,5.38,10:10
600741,华域汽车,20.97,21.36,2.885698198,1.86,10:10
2268,卫 士 通,18.26,18.98,3.993855607,3.94,10:10
603387,基蛋生物,43.83,45,3.309352518,2.67,10:10
938,紫光股份,43.8,44.41,4.664317507,1.39,10:10
2913,奥士康,34.81,35.95,2.874396135,3.27,10:10
300469,信息发展,20.88,21.37,3.044871795,2.35,10:10
603986,兆易创新,106.79,110.89,3.443526171,3.84,10:10
300456,耐威科技,24.82,25.56,3.533333333,2.98,10:10
736,中交地产,10.75,11,3.322649573,2.33,10:11
2327,富安娜,8.34,8.56,3.142857143,2.64,10:11
2821,凯莱英,80.2,82.46,2.903225806,2.82,10:11
300630,普利制药,61.31,64.9,4.269005848,5.86,10:11
603288,海天味业,67.89,68.69,3.062953995,1.18,10:11
601888,中国国旅,62.48,63.71,3.023255814,1.97,10:11
603976,正川股份,14.57,14.72,3.351206434,1.03,10:11
2714,牧原股份,24.38,25.4,2.942811755,4.18,10:11
600535,天士力,20.96,21.55,3.087038197,2.81,10:11
600614,鹏起科技,4.91,4.96,3.463324048,1.02,10:11
2262,恩华药业,16.03,16.62,4.680589681,3.68,10:11
300507,苏奥传感,21.25,21.55,2.914364641,1.41,10:11
300709,精研科技,33.95,35.48,2.816455696,4.51,10:11
300037,新宙邦,22.25,23.3,3.00170068,4.72,10:11
300469,信息发展,20.88,21.29,3.009478673,1.96,10:11
2572,索菲亚,26.2,26.66,3.950795948,1.76,10:11
2376,新北洋,13.74,14.19,3.066855881,3.28,10:11
860,顺鑫农业,39.34,41.07,2.985989492,4.4,10:11
600903,贵州燃气,20.47,20.99,4.410724808,2.54,10:12
603026,石大胜华,21.4,21.65,3.232421875,1.17,10:12
603288,海天味业,67.89,68.57,4.173955296,1,10:12
300548,博创科技,32.23,32.69,3.067484663,1.43,10:12
603716,塞力斯,17.09,17.3,3.309178744,1.23,10:12
2782,可立克,13.61,14.91,3.787833828,9.55,10:12
300462,华铭智能,17.19,17.5,3.125720877,1.8,10:12
600614,鹏起科技,4.91,4.96,3.359922649,1.02,10:12
2439,启明星辰,17.16,17.42,3.041622199,1.52,10:12
2262,恩华药业,16.03,16.65,3.681318681,3.87,10:12
300507,苏奥传感,21.25,21.54,3.196969697,1.36,10:12
963,华东医药,42.45,43.9,4.091796875,3.42,10:12
300681,英搏尔,42.25,44.78,3.193548387,5.99,10:12
710,贝瑞基因,41.3,42.28,3.078291815,2.37,10:12
503,国新健康,22.49,22.75,3.716666667,1.16,10:12
300469,信息发展,20.88,21.26,3.141025641,1.82,10:12
603180,金牌厨柜,65.03,68.55,3.09352518,5.41,10:12
300604,长川科技,37.59,40.39,3.658892128,7.45,10:12
603225,新凤鸣,21.57,21.99,3.738938053,1.95,10:13
603026,石大胜华,21.4,21.65,3.370672098,1.17,10:13
300031,宝通科技,13.31,13.45,3.119349005,1.05,10:13
300630,普利制药,61.31,64.5,3.044871795,5.2,10:13
603939,益丰药房,53.94,56.13,3.143274854,4.06,10:13
600201,生物股份,15.57,15.83,3.056092843,1.67,10:13
300056,三维丝,6.07,6.45,3.187732342,6.26,10:13
2782,可立克,13.61,14.94,3.14627995,9.77,10:13
300357,我武生物,37.61,39.4,3.153846154,4.76,10:13
2262,恩华药业,16.03,16.66,3.254716981,3.93,10:13
963,华东医药,42.45,43.81,3.325041459,3.2,10:13
2903,宇环数控,27.18,28.58,3.440677966,5.15,10:13
710,贝瑞基因,41.3,42.28,3.215613383,2.37,10:13
2180,纳思达,28.93,29.43,3.357487923,1.73,10:13
300037,新宙邦,22.25,23.2,3.459357278,4.27,10:13
503,国新健康,22.49,22.72,3.310810811,1.02,10:13
300469,信息发展,20.88,21.26,3.813559322,1.82,10:13
300742,越博动力,59.25,59.86,3.43220339,1.03,10:13
2368,太极股份,32.79,33.9,3.630393996,3.39,10:14
2327,富安娜,8.34,8.55,3.04885141,2.52,10:14
603026,石大胜华,21.4,21.63,3.023255814,1.07,10:14
2853,皮阿诺,18.93,19.18,3.196721311,1.32,10:14
300672,国科微,52.58,54.93,3.118971061,4.47,10:14
300519,新光药业,18.5,19.04,3.478873239,2.92,10:14
600741,华域汽车,20.97,21.35,2.987654321,1.81,10:14
300003,乐普医疗,31.96,32.68,3.112324493,2.25,10:14
300462,华铭智能,17.19,17.49,3.100840336,1.75,10:14
600535,天士力,20.96,21.48,3.509478673,2.48,10:14
2903,宇环数控,27.18,28.58,3.270440252,5.15,10:14
2008,大族激光,42.09,43.91,3.28685259,4.32,10:14
603499,翔港科技,22.52,23.1,3.669724771,2.58,10:14
2864,盘龙药业,42.23,44.44,3.37398374,5.23,10:14
300469,信息发展,20.88,21.23,3.862660944,1.68,10:14
2572,索菲亚,26.2,26.64,3.615942029,1.68,10:14
300742,越博动力,59.25,59.87,3.266129032,1.05,10:14
2419,天虹股份,11.21,11.54,2.896698616,2.94,10:14
600903,贵州燃气,20.47,20.98,3.447537473,2.49,10:15
2368,太极股份,32.79,33.98,3.827508455,3.63,10:15
600867,通化东宝,21.03,21.59,2.975510204,2.66,10:15
2523,天桥起重,3.7,4.04,3.920877361,9.19,10:15
2758,华通医药,8.67,8.85,3.042402827,2.08,10:15
300672,国科微,52.58,54.96,3.412526998,4.53,10:15
300226,上海钢联,54.88,55.91,3.34,1.88,10:15
603229,奥翔药业,14.33,15.28,3.008658009,6.63,10:15
300529,健帆生物,42.81,44.22,3.405797101,3.29,10:15
600535,天士力,20.96,21.46,3.724350205,2.39,10:15
300357,我武生物,37.61,39.34,4.066455696,4.6,10:15
603773,沃格光电,61.2,62.1,3.042553191,1.47,10:15
710,贝瑞基因,41.3,42.25,3.392156863,2.3,10:15
603499,翔港科技,22.52,23.11,3.174603175,2.62,10:15
2864,盘龙药业,42.23,44.94,3.26007326,6.42,10:15
2572,索菲亚,26.2,26.64,3.219041278,1.68,10:15
300742,越博动力,59.25,59.9,3.404255319,1.1,10:15
603713,密尔克卫,44.36,44.97,3.33,1.38,10:15
600763,通策医疗,52.07,52.95,4.311163895,1.69,10:16
2773,康弘药业,46.02,47.8,4.052757794,3.87,10:16
603026,石大胜华,21.4,21.62,2.760141093,1.03,10:16
2523,天桥起重,3.7,4.07,4.485453451,10,10:16
2853,皮阿诺,18.93,19.13,2.765957447,1.06,10:16
603939,益丰药房,53.94,55.98,3.311827957,3.78,10:16
300672,国科微,52.58,54.92,3.779342723,4.45,10:16
603136,天目湖,29.85,30.18,2.670753065,1.11,10:16
603229,奥翔药业,14.33,15.18,2.732240437,5.93,10:16
2806,华锋股份,24.08,24.39,2.984790875,1.29,10:16
600535,天士力,20.96,21.5,2.719745223,2.58,10:16
300357,我武生物,37.61,39.2,3.361858191,4.23,10:16
600566,济川药业,43.4,44.3,3.253968254,2.07,10:16
710,贝瑞基因,41.3,42.24,3.201438849,2.28,10:16
2180,纳思达,28.93,29.4,2.79109589,1.62,10:16
300731,科创新源,32.65,33.33,2.657894737,2.08,10:16
300037,新宙邦,22.25,23.07,3.375653473,3.69,10:16
300238,冠昊生物,12.16,12.53,3.0523918,3.04,10:16
2523,天桥起重,3.7,4.03,4.341757469,8.92,10:17
300630,普利制药,61.31,64.04,3.925619835,4.45,10:17
600521,华海药业,18.66,19.97,3.16918189,7.02,10:17
603139,康惠制药,18.29,18.86,2.888888889,3.12,10:17
14,沙河股份,10.46,11.45,3.224832215,9.46,10:17
2025,航天电器,24.79,25.28,4.488993711,1.98,10:17
